publisher,title,summary,pubdate,link,thumblink
Buzzfeed,Here Are Australia's Toughest Female Athletes On How The Hell They Do It,"""I’m building my body up to help me perform best so I focus on that rather than looking good.""View Entire Post &rsaquo;","Fri, 09 Nov 2018 00:25:49 -0500",https://www.buzzfeed.com/ginarushton/australia-best-female-athletes-getty-buzzfeed,https://img.buzzfeed.com/buzzfeed-static/static/2018-11/7/20/campaign_images/buzzfeed-prod-web-01/here-are-australias-toughest-female-athletes-on-h-2-22239-1541639197-4_dblbig.jpg
Buzzfeed,I'm Truly Dying Over This Very Important But Subtle Detail In Gus Kenworthy's Halloween Costume,Happy halloweener.View Entire Post &rsaquo;,"Mon, 29 Oct 2018 20:06:32 -0400",https://www.buzzfeed.com/lyapalater/truly-dying-over-gus-kenworthys,https://img.buzzfeed.com/buzzfeed-static/static/2018-10/29/15/tmp/buzzfeed-prod-web-02/tmp-name-2-9177-1540840457-0_dblbig.jpg
Buzzfeed,24 Pictures That Are Hilarious But Also Way Too Real To Swimmers,"Like how you count 25, 50, 75, 100, and not 1, 2, 3, 4, for starters...View Entire Post &rsaquo;","Thu, 08 Nov 2018 15:25:40 -0500",https://www.buzzfeed.com/samstryker/swimmer-problems-2018-part2,https://img.buzzfeed.com/buzzfeed-static/static/2018-10/24/20/tmp/buzzfeed-prod-web-06/tmp-name-2-3598-1540427755-0_dblbig.jpg
Buzzfeed,Fans And Members Of Congress Are Urging The WWE To Rethink Its Big Wrestling Event In Saudi Arabia,"WWE was already facing criticism of its all-male cast forCrown Jewel, but the disappearance of a journalist has only increased public outcry.View Entire Post &rsaquo;","Sat, 13 Oct 2018 16:49:52 -0400",https://www.buzzfeednews.com/article/salvadorhernandez/fans-and-members-of-congress-are-urging-the-wwe-to-rethink,https://img.buzzfeed.com/buzzfeed-static/static/2018-10/13/12/campaign_images/buzzfeed-prod-web-02/fans-and-members-of-congress-are-urging-the-wwe-t-2-32451-1539449388-0_dblbig.jpg
CNN,Premier League clubs spend $1.7 billion in summer transfer window,,"Fri, 09 Aug 2019 12:37:14 GMT",http://rss.cnn.com/~r/rss/edition_sport/~3/GJOjRILtR4o/index.html,https://cdn.cnn.com/cnnnext/dam/assets/190805102543-harry-maguire-england-super-169.jpg
CNN,Meet the underdog hoping to stun Liverpool in season opener,"When the world tunes in for Friday's curtain raiser of this season's English Premier League, they will be witnessing a true baptism of fire.","Thu, 08 Aug 2019 13:32:54 GMT",http://rss.cnn.com/~r/rss/edition_sport/~3/vnOP--meXQ0/index.html,https://cdn.cnn.com/cnnnext/dam/assets/190501145802-mo-salah-super-169.jpg
CNN,Dolphins receiver Kenny Stills criticizes team owner for supporting President Trump,,"Fri, 09 Aug 2019 13:40:50 GMT",http://rss.cnn.com/~r/rss/edition_sport/~3/4ODv4nv_YpE/index.html,https://cdn.cnn.com/cnnnext/dam/assets/190809044931-kenny-stills-dolphins-super-169.jpg
CNN,Biles to USA Gymnastics: 'You had one job and you couldn't protect us',Four-time Olympic gold medalist Simone Biles spoke to reporters Wednesday about her struggle to continue practicing her sport for an organization that did not protect her -- and many others -- from Larry Nassar's abuse.,"Thu, 08 Aug 2019 11:52:10 GMT",http://rss.cnn.com/~r/rss/edition_sport/~3/GXCz77eeOp4/index.html,https://cdn.cnn.com/cnnnext/dam/assets/190808040641-simone-biles-file-restricted-0317-super-169.jpg
CNN,Saudi Arabia to stage record $20M horse race in 2020,Saudi Arabia is to stage the richest horse race in history next year with a $20 million prize pot up for grabs in the latest venture to attract world-class sporting events to the nation.,"Fri, 09 Aug 2019 12:50:22 GMT",http://rss.cnn.com/~r/rss/edition_sport/~3/eo-2GqpvCdk/index.html,https://cdn.cnn.com/cnnnext/dam/assets/190809114807-saudi-arabia-horse-racing-richest-race-super-169.jpg
CNN,Romelu Lukaku joins Inter Milan in $90 million deal,,"Thu, 08 Aug 2019 16:03:11 GMT",http://rss.cnn.com/~r/rss/edition_sport/~3/bl0V_eEDNs0/index.html,https://cdn.cnn.com/cnnnext/dam/assets/190808110618-lukaku-super-169.jpg
CNN,If you build it ... White Sox and Yankees to play at 'Field of Dreams' movie site in Iowa,"Is this heaven? No, it's Iowa. And there will be a Major League Baseball game played there in 2020.","Fri, 09 Aug 2019 07:08:22 GMT",http://rss.cnn.com/~r/rss/edition_sport/~3/Iu3nplY3G_g/index.html,https://cdn.cnn.com/cnnnext/dam/assets/140507162544-usa-best-movies-field-of-dreams-vertical-large-gallery.jpg
CNN,Mohamed Salah: Man arrested over racist tweet aimed at Liverpool star,British police say they have arrested a man in connection with a racist tweet aimed at Liverpool star Mohamed Salah.,"Thu, 08 Aug 2019 13:36:57 GMT",http://rss.cnn.com/~r/rss/edition_sport/~3/zCFD7EwFsyY/index.html,https://cdn.cnn.com/cnnnext/dam/assets/190327200914-mo-salah-tease-super-169.jpg
CNN,Kaepernick says he's ready to play football,Former San Francisco 49er quarterback Colin Kaepernick has been out of work for more than 800 days. But he says he's never stopped being ready to play football.,"Wed, 07 Aug 2019 23:32:27 GMT",http://rss.cnn.com/~r/rss/edition_sport/~3/J2hCEFT12_8/index.html,https://cdn.cnn.com/cnnnext/dam/assets/180907173322-colin-kaepernick-super-169.jpg
CNN,MLS star on US gun violence: 'More needs to be done',"When Alejandro Bedoya woke up on Sunday to news of another mass shooting in the US, the second within 13 hours, he said it ran non-stop through his mind. For the Philadelphia Union captain, it hit home; he grew up in Weston, Florida -- which is not far from the spot of the Parkland, Florida, shooting.","Wed, 07 Aug 2019 15:03:03 GMT",http://rss.cnn.com/~r/rss/edition_sport/~3/3FCawud0NKE/index.html,https://cdn.cnn.com/cnnnext/dam/assets/170228174529-mls-soccer-alejandro-bedoya-philadelphia-union-intv-riddell-sport-00004813-super-169.jpg
CNN,Take a Mario Kart tour of the Tokyo 2020 venues,,"Wed, 24 Jul 2019 07:58:08 GMT",http://rss.cnn.com/~r/rss/edition_sport/~3/oDgJhi11W6Y/olympic-stadium-tour-tokyo-japan-spt-intl.cnn,https://cdn.cnn.com/cnnnext/dam/assets/180622154057-mario-kart-tour-japan-459068678-super-169.jpg
CNN,Goodwood brings glorious end to English social season,,"Thu, 08 Aug 2019 10:23:14 GMT",http://rss.cnn.com/~r/rss/edition_sport/~3/pr72lz8Df9M/index.html,https://cdn.cnn.com/cnnnext/dam/assets/190808104531-glorious-goodwood-champagne-lawn-ladies-day-super-169.jpg
CNN,'Spiritual home' hosts showjumping spectacle,,"Fri, 09 Aug 2019 11:51:31 GMT",http://rss.cnn.com/~r/rss/edition_sport/~3/KaioHyoeJds/index.html,https://cdn.cnn.com/cnnnext/dam/assets/190809113051-valkenswaard-lgct-equestrian-super-169.jpg
CNN,How Katie Taylor boxed clever,She's read it countless times but as Irish boxer Katie Taylor recites Psalm 18 her voice audibly drops an octave and her body language noticeably relaxes.,"Wed, 07 Aug 2019 13:49:22 GMT",http://rss.cnn.com/~r/rss/edition_sport/~3/2WRybZW_JWk/index.html,https://cdn.cnn.com/cnnnext/dam/assets/190807101901-katie-taylor-tease-super-169.jpg
CNN,"'I felt alone,' says gymnast after her perfect 10 went viral","Earlier this year Katelyn Ohashi shot to fame when a video of her perfect 10 floor routine for UCLA gymnastics went viral, amassing over 118 million views online.","Fri, 09 Aug 2019 11:49:42 GMT",http://rss.cnn.com/~r/rss/edition_sport/~3/qwbE81IjMJc/index.html,https://cdn.cnn.com/cnnnext/dam/assets/190808105659-katelyn-ohashi-ucla-gymnastics-performance-3-super-169.jpg
CNN,Premier League predictions: Liverpool or Man City?,"The English Premier League is back and if you're anything like us, Friday cannot come soon enough.","Tue, 06 Aug 2019 09:46:16 GMT",http://rss.cnn.com/~r/rss/edition_sport/~3/ILm_qY-qsMU/index.html,https://cdn.cnn.com/cnnnext/dam/assets/190513150223-premier-league-final-day-1-super-169.jpg
CNN,Fraser and Toomey once again crowned Fittest Athletes on Earth,,"Mon, 05 Aug 2019 10:46:26 GMT",http://rss.cnn.com/~r/rss/edition_sport/~3/D8H7Rq-R_Bs/index.html,https://cdn.cnn.com/cnnnext/dam/assets/190805093626-mat-fraser-tia-clair-toomey-super-169.jpg
CNN,Khadijah Mellah delivers a 'fairytale' win,,"Thu, 01 Aug 2019 17:07:38 GMT",http://rss.cnn.com/~r/rss/edition_sport/~3/1l2PWcbRrWI/index.html,https://cdn.cnn.com/cnnnext/dam/assets/190801151532-khadijah-mellah-super-169.jpg
CNN,Royal Ascot: A day in the life,,"Thu, 20 Jun 2019 06:37:06 GMT",http://rss.cnn.com/~r/rss/edition_sport/~3/fSfDqqBNs1A/index.html,https://cdn.cnn.com/cnnnext/dam/assets/190619173201-royal-ascot-2019-day-two-tease-super-169.jpg
CNN,London's boutique horse sale,,"Mon, 01 Jul 2019 09:15:39 GMT",http://rss.cnn.com/~r/rss/edition_sport/~3/Qvjp599Qihw/index.html,https://cdn.cnn.com/cnnnext/dam/assets/190620115143-goffs-london-sale-horse-house-super-169.jpg
The Guardian,"Premier League kick-off: team news, previews and more – live!","Premier League returns this evening with Liverpool v NorwichGet the latest team news and reaction from transfer deadline dayTeam-by-team guide to the Premier League summer dealsYou canemail Daveor tweet@DaveTindallGolf3.24pmBSTRangers have signed Droylsden’s finest Brandon Barker from Manchester City.The Tameside-born winger told told RangersTV: “It’s a massive club. The name speaks for itself. The people working here obviously had a massive influence on that. I’m here to develop myself and there’s no place to get better than at Rangers Football Club.”3.20pmBSTEddie Howe will reserve judgment on his new summer signings until they have played for him in the Premier League.Howe said about new recruits: Lloyd Kelly, Jack Stacey, Philip Billing, Arnaut Danjuma and Harry WilsonAs we sit here now, it doesn’t mean anything. It’s going to be proved in the games we have to come throughout the season. We hope the players we have signed do really well for us and we wish the players we have let go all the best in their future careers. But let’s wait and see. As a manager, I don’t think you ever totally get what you want. I think there are always things that maybe escaped us or got away from us. But, in the main, we were well backed and well supported.Continue reading...","Fri, 09 Aug 2019 14:27:40 GMT",https://www.theguardian.com/football/live/2019/aug/09/premier-league-kick-off-team-news-previews-and-more-live,https://i.guim.co.uk/img/media/98f8862d8b1d24772c7bf09e7e985d0dce172da2/0_136_3500_2100/master/3500.jpg?width=140&quality=85&auto=format&fit=max&s=779b9021cad84a859804e68a4c23022f
The Guardian,Transfer window: team-by-team guide to the Premier League summer deals,"Arsenal had a busy deadline day with the signings of David Luiz and Kieran Tierney to strengthen the defence, while Aston Villa spent £146m on 13 new players, Brighton invested shrewdly and Manchester City had reason to be pleased with their businessWhisper it but Arsenal have completed a transfer window more or less to their satisfaction. Nicolas Pépé and Kieran Tierney are signings of the right age and profile who should provide incision from the flanks while David Luiz’s arrival is a curveball but, after Laurent Koscielny’s unsavoury departure, makes sense from a leadership perspective. If Dani Ceballos settles they have a potential star on their hands and Alex Iwobi’s departure means the books have been balanced.Nick AmesContinue reading...","Fri, 09 Aug 2019 07:00:42 GMT",https://www.theguardian.com/football/2019/aug/09/transfer-window-team-guide-premier-league-summer-deals,https://i.guim.co.uk/img/media/7a9bb38840de183c3bf93e1490bd435f6adeb9f5/0_0_2560_1536/master/2560.jpg?width=140&quality=85&auto=format&fit=max&s=2e5424e364218613fafc5d43a15c5bf2
The Guardian,Serena Williams faces Naomi Osaka for first time since the US Open,"Williams to play Osaka in Rogers Cup quarter-finalsUS Open final was overshadowed by Williams’ row with umpireSerena Williams and Naomi Osaka will play each other on Friday for the first time since the American’s infamous row with an umpire overshadowed last year’s US Open final.Osaka won her first career Grand Slam at Flushing Meadows but the title match will be remembered for Williams’ feud with Carlos Ramos, who warned her for a coaching violation before deducting a point and then a game for her behaviour.Continue reading...","Fri, 09 Aug 2019 10:01:34 GMT",https://www.theguardian.com/sport/2019/aug/09/serena-williams-faces-naomi-osaka-for-first-time-since-the-us-open,https://i.guim.co.uk/img/media/ac8dfcb17683af12e1cc8309cd6ae70e4da0403c/83_112_1910_1146/master/1910.jpg?width=140&quality=85&auto=format&fit=max&s=905b012063840efb77bacd74ef2b3939
The Guardian,"Sorry, but we don't need you, USA Basketball tells Carmelo Anthony","USA Basketball rebuffed Melo’s interest in playing for countryAnthony remains free agent after tumultuous 16th NBA seasonCarmelo Anthony, the only ever three-time Olympic gold medalist in men’s basketball, expressed interest in playing for the under-strength United States team at next month’s Fiba World Cup, but was turned away by USA Basketball managing director Jerry Colangelo.Even with the NBA’s biggest American stars having passed on national team duty with the 2020 Olympics on the horizon, Colangelo said Anthony was never considered despite overtures made through his representation.Continue reading...","Thu, 08 Aug 2019 17:14:52 GMT",https://www.theguardian.com/sport/2019/aug/08/carmelo-anthony-usa-basketball-world-cup-roster,https://i.guim.co.uk/img/media/e99e252c6d10311440ae632d629d3cad6ba6284b/0_33_5184_3110/master/5184.jpg?width=140&quality=85&auto=format&fit=max&s=66484f16a348b5c30bb27f6596c6e72e
The Guardian,Jürgen Klopp confident Liverpool will improve despite lack of new signings,"• Adrián is the club’s only senior arrival this summer• Klopp thinks 98 points may not be needed to win titleJürgen Klopp believes Liverpool will improve this season without new signings and 98 points may not be required to win the Premier League given increased competition among the leading pack.Norwich City’s visit to Anfield on Friday represents Liverpool’s deadline day, according to their manager, who signed only one senior player on the back ofwinning the Champions Leagueand that was a second-choice goalkeeper in Adrián. Klopp admitted Liverpool tried to strengthen but could not land targets who would enhance his European champions for a reasonable price. However, he remains confident the squad at his disposal has the capacity to continue improving and challenge Manchester City for the title once again.Continue reading...","Thu, 08 Aug 2019 21:30:28 GMT",https://www.theguardian.com/football/2019/aug/08/jurgen-klopp-liverpool-lack-of-signings-premier-league,https://i.guim.co.uk/img/media/4049dc57269bb559dc4a1d24043b04fa97e881e4/194_125_3664_2199/master/3664.jpg?width=140&quality=85&auto=format&fit=max&s=d365b69c4b894f5c2561ad02d41afc95
The Guardian,Argentina forfeit Pan-Am basketball game after wearing wrong colour jerseys,"Argentinians were supposed to wear white but wore blueLoss means team cannot compete in medal roundsArgentina’s women’s basketball team had to forfeit their match against Colombia at the Pan American Games on Wednesday after they wore the wrong colour uniforms. The penalty means they can no longer advance to the medal rounds.The Argentinians were supposed to wear white jerseys as the nominal away team but came on to the court in Lima in blue, the same color as Colombia. They had 15 minutes to correct the mistake but could not find the right shirts in time, and Colombia were awarded a walkover 20-0 victory. Argentina had lost their opening match of the tournament against the United States.Continue reading...","Thu, 08 Aug 2019 16:01:57 GMT",https://www.theguardian.com/sport/2019/aug/08/argentina-forfeit-pan-am-basketball-game-wrong-jerseys,https://i.guim.co.uk/img/media/c3ef092115d3bab2713505f9a9768d957ed1e049/0_83_3500_2099/master/3500.jpg?width=140&quality=85&auto=format&fit=max&s=0730074092e4709e438e24736345fff0
The Guardian,'You had one job': tearful Simone Biles attacks USAG over Nassar scandal,"Olympic champion angry at lack of protection for gymnastsBiles revealed she was abused by disgraced gymnastics doctorSimone Biles was in tears as she spoke about the anger and disappointment she feels about the handling ofthe Larry Nassar sexual abuse scandal. It is just over 18 months since the Olympic gymnastics champion revealedshe was among the hundreds of athletes abusedby Nassar, the USA Gymnastics’ disgraced sports doctor, who abused dozens of athletes in his care.WhileNassar is now behind bars for the rest of his lifeand USA Gymnastics has undergone a massive overhaul in leadership, the mental scars remain fresh for Biles. She became emotional as she was asked about the scandal on Wednesday.Continue reading...","Thu, 08 Aug 2019 14:15:33 GMT",https://www.theguardian.com/sport/2019/aug/08/simone-biles-usa-gymnastics-larry-nassar-abuse,https://i.guim.co.uk/img/media/140f0912136419df401daf2af7ba797c31041ebd/0_93_5472_3283/master/5472.jpg?width=140&quality=85&auto=format&fit=max&s=40bbbc197ee3fbbb8af72a148002c536
The Guardian,Gareth Bale saga is a spiteful tale in a window that has turned murky | Eni Aluko,"The situation at Real Madrid is baffling and does no credit to Bale or Zinedine Zidane, while Neymar and Laurent Koscielny have not enhanced their reputations this summer eitherIt has been a transfer window full of the usual long-running sagas and occasional surprises, but it does seem to have been a bad-tempered few months, with more than the usual number of players – as well as the occasional manager – trying to force moves in the most public and spiteful style.Related:Transfer deadline day live! Sessegnon, Sarr, Zaha, Lukaku, Carroll latest newsContinue reading...","Thu, 08 Aug 2019 15:28:06 GMT",https://www.theguardian.com/football/blog/2019/aug/08/gareth-bale-saga-transfer-window-neymar-koscielny-eni-aluko,https://i.guim.co.uk/img/media/243329ddbcb808865de4d2b35a040afd785cdefa/0_192_4688_2813/master/4688.jpg?width=140&quality=85&auto=format&fit=max&s=c1083a809f43c104b626fd3380a21bfd
The Guardian,"Basketball is my first love, but the athleticism of beach volleyball is amazing | Kareem Abdul-Jabbar","The sport has come a long way since it was an excuse to hang out at the beach with a beer. The skills of its athletes are breathtakingNot many people know thatmy friend and mentor Wilt Chamberlainwas not just one of the greatest basketball players who ever lived, he was also a world-class volleyball player. Although he didn’t start playing volleyball until he was 33 and still with the Los Angeles Lakers, he sponsored his own team, was a board member of the International Volleyball Association, and was eventually named to the Volleyball Hall of Fame. “For a long time, volleyball became as big a part of my life as basketball once was,”he said. “Being able to hold my own against the best in the world, on the beach or indoors, is something I’m very proud of.” Although he played both indoors and beach volleyball, I think beach suited his personality more.I was reminded of his intense passion while watching thebeach volleyball world championshipsin Germany this summer. Forty-eight men’s teams and 48 women’s teams competed in one of the most grueling, graceful, explosive, and entertaining sports being played today. Watching the men and women spike, block, and dive around a court that is almost impossible for two people to adequately cover makes one appreciate the elite level of athleticism necessary to be competitive on an international level. After basketball, it may very well may be the second-most exciting international sport.Continue reading...","Mon, 29 Jul 2019 09:00:40 GMT",https://www.theguardian.com/sport/2019/jul/29/kareem-abdul-jabbar-beach-volleyball,https://i.guim.co.uk/img/media/7192bb44a5e99b85e7eb3c8c9bec646812313711/0_180_5472_3285/master/5472.jpg?width=140&quality=85&auto=format&fit=max&s=b23b0bb9d42777332527064dcf41003d
The Guardian,Fifa's VAR bumbling hurt a World Cup in which the women's game shone | Hope Solo,"The greatest US team I have seen held off opponents who are rapidly closing the gap. Meanwhile, the game’s governing body hit a lowI had to wipe away a few tears as the final whistle blew on Sunday. It was emotional watching friends and former teammateswin this World Cup. I understand what it means and I know first-hand the time and effort that every team member put into the end result.Related:USA carried social and sporting burdens at the World Cup. They won anywayContinue reading...","Mon, 08 Jul 2019 17:27:17 GMT",https://www.theguardian.com/football/2019/jul/08/fifa-var-womens-world-cup-uswnt-hope-solo,https://i.guim.co.uk/img/media/2b931b9bfe1ee1cef41611a5f847cac53cd8372d/0_55_4513_2708/master/4513.jpg?width=140&quality=85&auto=format&fit=max&s=13430f2dd3095f70d41c34b023008a90
The Guardian,Fortnite World Cup: the $30m tournament shows esports' future is already here,"The question is not whether esports is the future of sports entertainment, but whether there’s any possible scenario where it’s notNearly all established sports are going through some degree of hand-wringing over attracting younger fans as their older core ages out. The death of monoculture and explosion of entertainment options, many accessible without leaving one’s bedroom, have seen attendance drops across the board. MLB and NFL teams have fallen over themselves installingon-site daily fantasy loungesto lure second-screeners. Even the hidebound International Olympic Committee has made transparent plays for youth, most recently withthe addition of skateboarding, surfing and three-on-three basketballto next year’s Summer Olympics in Tokyo.Related:Ten ways to make your child a Fortnite millionaireContinue reading...","Tue, 30 Jul 2019 15:23:13 GMT",https://www.theguardian.com/sport/2019/jul/30/fortnite-world-cup-esports,https://i.guim.co.uk/img/media/378c6fc5bffa626b9f1ff4efdc2c5c870878205f/0_396_6048_3628/master/6048.jpg?width=140&quality=85&auto=format&fit=max&s=2afa0ea79f7855f9d1dbc9239fb45086
The Guardian,The NFL's plan for an 18-game season: when ego and greed collide,"The league expects to make $25bn a year by 2027. And its plans to get there show little regard for players, fans or broadcastersEven in the deeply cynical world of pro football, the NFL’s latest plot to expand to an 18-game schedule rings as a blatant cash grab at the expense of its fans, broadcast partners and the health of its players.The recent proposal is as brazen as it is foolish. In short: the league has pitched an idea to host an 18-game season but limit the number of individual games each player can play to 16. Yes. You read that right. The league wants to hold a competitive, multi-billion-dollar competition that would see its best, most marketable players miss 12% of the season.Continue reading...","Wed, 07 Aug 2019 08:30:44 GMT",https://www.theguardian.com/sport/2019/aug/07/nfl-18-game-season-schedule,https://i.guim.co.uk/img/media/31ccf0a8d255a6055ba6da7ed35ac3488c5fb433/0_50_3082_1849/master/3082.jpg?width=140&quality=85&auto=format&fit=max&s=c0c1d289f9577db97e467b41034b7496
The Guardian,‘That’s not normal in a boy his age’ – the journey that made Rodri the perfect Guardiola player | Sid Lowe,"The comparisons with Sergio Busquets are everywhere but the player who astonished his under-12 coach with in-depth tactical discussions could become even betterLet’s get this out the way, shall we? Sergio Busquets. There, that’s that done. In a world where everyone is the “New Someone”, and certain players define roles for others to follow, maybe comparisons are inevitable; but in the case of Rodrigo Hernández, the midfielder Pep Guardiola bought from Atlético Madrid this summer, and Busquets, the one he first brought on in the third division against Banyoles aged 19 more than a decade ago, it feels even more unavoidable. Perhaps, then, this signing was inevitable too. Some footballers are supposed to be in particular places.At times it seems impossible to mention Rodri without mentioning Busquets, the man whose role he is ready to inherit with Spain and under Guardiola. Some are now suggesting there could be even more to him than that. It is the role that, somehow, he always knew he would play, and if last season he didn’t, at least not exactly, that was because there were other things he wanted to master first, other qualities to develop, lessons to learn. It was also the main reason he did eventually depart. Rodri wants to play, his way.Continue reading...","Fri, 09 Aug 2019 13:00:47 GMT",https://www.theguardian.com/football/2019/aug/09/rodri-manchester-city-sergio-busquets-comparisons,https://i.guim.co.uk/img/media/174e69f590bae912b03cebdaf212128137c60938/0_0_3563_2138/master/3563.jpg?width=140&quality=85&auto=format&fit=max&s=61919955ebd7c9f43a180ec2d32ac576
The Guardian,Manchester United needed a rebuild this summer but failed to act once again | Daniel Harris,"The Glazers may have spend £80m on Maguire but then sold Lukaku for £74m, leaving United to start another season short on qualityIt is a truism that people who talk money are boring, likewise that money talk infiltrates our lives to dispiriting extent. Football – a warm buzz of fantasy, community and identity – should give us refuge from this, but it has become impossible to grasp one without referencing the other. “Company structure”, “EBITDA” and “Mr Potato Head” now form part of the supporter’s lexicon – still prefixed and suffixed with profanity, but miserable nevertheless.Related:Transfer window: team-by-team guide to the Premier League summer dealsContinue reading...","Fri, 09 Aug 2019 10:11:00 GMT",https://www.theguardian.com/football/2019/aug/09/manchester-united-needed-a-rebuild-this-summer-but-failed-to-act-once-again,https://i.guim.co.uk/img/media/b47a211a06e726599789d7fed5d6823a02b97445/0_295_4515_2710/master/4515.jpg?width=140&quality=85&auto=format&fit=max&s=e5dfd7282f76a4befb27db99a8fc7f31
The Guardian,Ole Gunnar Solskjær ‘relieved’ window closed as Manchester United look ahead,"• Manager ‘very confident’ team will score goals after Lukaku exit• ‘Club does not feel negativity from fans over summer spending’To listen to Ole Gunnar Solskjær sitting before a larger than usual audience to preview Manchester United’s season was to witness a man who conspicuously did not want to say anything that could add to the sense – once again – that the club could have had a much more productive summer.Solskjær wanted to make the point that the negativity swirling around Old Trafford was not shared by himself or his colleagues. Every question was seen as a potential trap. He even declared he had no problem whatsoever with Romelu Lukaku despite the striker in effect abandoning all sense of duty to train with Anderlecht beforefinalising his move to Internazionale. Was he disappointed with what had happened? Solskjær smiled and answered the question, choosing his words very carefully, in a way that did not really answer the question.Continue reading...","Fri, 09 Aug 2019 13:00:44 GMT",https://www.theguardian.com/football/2019/aug/09/ole-gunnar-solskjaer-manchester-united-lukaku-pogbal-transfers,https://i.guim.co.uk/img/media/b6d327118a6492a3bccab90aa83c855d39217a20/0_260_5475_3285/master/5475.jpg?width=140&quality=85&auto=format&fit=max&s=83374a50f481247b55556ab5368f772f
The Guardian,The players who have hit hat-tricks on Premier League opening weekends,"All hail Mick Quinn, Matt le Tissier, Kevin Campbell, Fabrizio Ravanelli, Dion Dublin, Gabby Agbonlahor and Didier DrogbaByRichard Fosterfor theGuardian Sport NetworkMick Quinn became the first player to score a hat-trick on the opening weekend of a Premier League season on 14 August 1993. Things were different back then. His goals came in the unlikely circumstances of Coventry City beating Arsenal 3-0 at Highbury. Quinn scored a penalty past David Seaman in the first half before adding a couple more goals around the hour mark. The big striker said he was the “fastest player over a yard” in the league and he had a knack of starting quickly. He scored in his first six Premier League games in 1992, a feat that has still not been matched.Continue reading...","Fri, 09 Aug 2019 13:44:46 GMT",https://www.theguardian.com/football/the-agony-and-the-ecstasy/2019/aug/09/premier-league-opening-day-hat-tricks-quinn-le-tissier-drogba-ravanelli,https://i.guim.co.uk/img/media/0e659d5c3ae4a77f89216220709b9dbd64c760ed/1_0_3023_1814/master/3023.jpg?width=140&quality=85&auto=format&fit=max&s=b5be64c68cf54b8c376fd1453abe0bc1
The Guardian,Premier League 2019‑20 preview No 20: Wolves,Nuno Espírito Santo has overseen extraordinary progress – but can he continue to do so?Guardian writers’ predicted position:9th (NB: this is not necessarily Paul Doyle’s prediction but the average of our writers’ tips)Last season’s position:seventhContinue reading...,"Fri, 09 Aug 2019 12:00:47 GMT",https://www.theguardian.com/football/2019/aug/09/premier-league-201920-preview-no-20-wolves,https://i.guim.co.uk/img/media/b287e8f6650119fd7d07ebe58c2ca550b3f336e4/0_171_4860_2917/master/4860.jpg?width=140&quality=85&auto=format&fit=max&s=1da54c79ad08e9a9dc20a1f12685f74d
The Guardian,Premier League: 10 things to look out for this weekend,"West Ham have the talent to cause Manchester City problems on opening weekend while David de Gea has a point to proveWhile there is plenty of excitement to be drawn from Liverpool’s much-lauded front three, a good argument could be made that the two most thrilling players in Jürgen Klopp’s side are defenders. Technically, anyway. In reality, Trent Alexander-Arnold and Andy Robertson spent last season making a mockery of their job descriptions, zooming forward with exuberant abandon and each laying on more goals than any of the side’s so-called attackers. Meanwhile, down in the Championship, a similar operation was in progress. Norwich’s full-back duo, Jamal Lewis and Max Aarons, are under strict instructions from Daniel Farke to play with the handbrake permanently off and duly raised pulses at Carrow Road, clocking up 10 assists between them with Lewis being named the EFL young player of the season. In theory, that could spell good news for Sadio Mané and Mo Salah on Friday night: Liverpool’s chief goal threats should not be short of vacant space to exploit on their respective flanks. But either way, with so many tireless shuttlers on show, proceedings at Anfield may look less like a football match than an Olympic swimming contest.AHContinue reading...","Thu, 08 Aug 2019 23:01:32 GMT",https://www.theguardian.com/football/blog/2019/aug/09/premier-league-10-things-to-look-out-for-this-weekend,https://i.guim.co.uk/img/media/5d8d8f5e17a98c7d1b5bf28ff932d10144c4fbb1/1_0_3023_1814/master/3023.jpg?width=140&quality=85&auto=format&fit=max&s=82eed1b4414c3e4e628fcfd96e838c84
